timestamp,frame_id,msg_name,data_hex
1789543695.853595,1281,,0000ffffffffffff
1789543695.861232,1616,MCUVoltageData1,0000000112380001
1789543695.861232,1617,MCUVoltageData2,0b540000031a0119
1789543695.861232,1618,MCUVoltageData3,1758105d04600c0a
1789543695.861232,1619,MCUVoltageData4,031d1753031c0319
1789543695.861232,1620,MCUVoltageData5,105b0460014e0461
1789543695.861232,1621,MCUTempData,96009600d0ff0f00
1789543695.861232,1631,HSD_PORT_Status,0300030000000000
1789543695.8689456,1622,SocTXStatus,ffffffff011e1e1e
1789543695.8689456,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543695.8689456,1624,SocTXStatus2,ff7f100700001323
1789543695.871589,1625,SocTXStatus3,2f002e2c2f310000
1789543695.8793352,1626,McuLSDStatus,0000000000010100
1789543695.8793352,1627,Mcu_USV_Status,340000006e090000
1789543695.8793352,1628,McuHSDStatus,8800000000000000
1789543695.8793352,1629,McuCanStatus,0fb4b4b4b4000000
1789543695.950632,1281,,0000ffffffffffff
1789543695.9607947,1616,MCUVoltageData1,0000000112380001
1789543695.9607947,1617,MCUVoltageData2,0b540000031a0119
1789543695.9607947,1618,MCUVoltageData3,1759105d04600c09
1789543695.9607947,1619,MCUVoltageData4,031d1753031c0319
1789543695.9607947,1620,MCUVoltageData5,105b0460014e0461
1789543695.9607947,1621,MCUTempData,96009600d0ff0f00
1789543695.9607947,1631,HSD_PORT_Status,0300030000000000
1789543695.9688792,1622,SocTXStatus,ffffffff011e1e1e
1789543695.9688792,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543695.9710886,1624,SocTXStatus2,ff7f100700001324
1789543695.9710886,1625,SocTXStatus3,2f002e2d2f310000
1789543695.9808176,1626,McuLSDStatus,0000000000010100
1789543695.9808176,1627,Mcu_USV_Status,340000006e0a0000
1789543695.9808176,1628,McuHSDStatus,8800000000000000
1789543695.9808176,1629,McuCanStatus,0fbebebebe000000
1789543696.0504267,1281,,0000ffffffffffff
1789543696.060619,1616,MCUVoltageData1,0000000112380001
1789543696.060619,1617,MCUVoltageData2,0b540000031a0119
1789543696.060619,1618,MCUVoltageData3,1758105d045f0c09
1789543696.060619,1619,MCUVoltageData4,031d1752031c0319
1789543696.060619,1620,MCUVoltageData5,105b0460014e0461
1789543696.060619,1621,MCUTempData,96009600d0ff0f00
1789543696.060619,1631,HSD_PORT_Status,0300030000000000
1789543696.0682747,1622,SocTXStatus,ffffffff011e1e1e
1789543696.071289,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.071289,1624,SocTXStatus2,ff7f100700001325
1789543696.071289,1625,SocTXStatus3,2f002e2c2f300000
1789543696.0790024,1626,McuLSDStatus,0000000000010100
1789543696.0790024,1627,Mcu_USV_Status,340000006e0b0000
1789543696.0790024,1628,McuHSDStatus,8800000000000000
1789543696.0816967,1629,McuCanStatus,0fc8c8c8c8000000
1789543696.150357,1281,,0000ffffffffffff
1789543696.1605153,1616,MCUVoltageData1,0000000112380001
1789543696.1605153,1617,MCUVoltageData2,0b540000031a0119
1789543696.1605153,1618,MCUVoltageData3,1758105d04600c09
1789543696.1605153,1619,MCUVoltageData4,031d1752031c0319
1789543696.1605153,1620,MCUVoltageData5,105b0460014e0461
1789543696.1605153,1621,MCUTempData,96009600d0ff0f00
1789543696.1605153,1630,McuCpuLoad,1100000004000000
1789543696.1605153,1631,HSD_PORT_Status,0300030000000000
1789543696.1703043,1622,SocTXStatus,ffffffff011e1e1e
1789543696.1703043,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.1703043,1624,SocTXStatus2,ff7f100700001326
1789543696.1703043,1625,SocTXStatus3,2f002e2d2f2f0000
1789543696.1800523,1626,McuLSDStatus,0000000000010100
1789543696.1800523,1627,Mcu_USV_Status,340000006e0c0000
1789543696.1800523,1628,McuHSDStatus,8800000000000000
1789543696.1800523,1629,McuCanStatus,0fd2d2d2d2000000
1789543696.250844,1281,,0000ffffffffffff
1789543696.2610772,1616,MCUVoltageData1,0000000112380001
1789543696.2610772,1617,MCUVoltageData2,0b540000031a0119
1789543696.2610772,1618,MCUVoltageData3,1759105d045f0c09
1789543696.2610772,1619,MCUVoltageData4,031d1752031c0319
1789543696.2610772,1620,MCUVoltageData5,105b0460014e0461
1789543696.2610772,1621,MCUTempData,96009600d0ff0f00
1789543696.2610772,1631,HSD_PORT_Status,0300030000000000
1789543696.2713838,1622,SocTXStatus,ffffffff011e1e1e
1789543696.2713838,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.2713838,1624,SocTXStatus2,ff7f100700001327
1789543696.2713838,1625,SocTXStatus3,2e002e2d2f310000
1789543696.2791169,1626,McuLSDStatus,0000000000010100
1789543696.2791169,1627,Mcu_USV_Status,340000006e0d0000
1789543696.2816396,1628,McuHSDStatus,8800000000000000
1789543696.2816396,1629,McuCanStatus,0fdcdcdcdc000000
1789543696.352607,1281,,0000ffffffffffff
1789543696.3602648,1616,MCUVoltageData1,0000000112380001
1789543696.3602648,1617,MCUVoltageData2,0b540000031a0119
1789543696.3602648,1618,MCUVoltageData3,1758105d04600c09
1789543696.3602648,1619,MCUVoltageData4,031d1752031c0319
1789543696.3602648,1620,MCUVoltageData5,105b0460014e0461
1789543696.3602648,1621,MCUTempData,96009600d0ff0f00
1789543696.3602648,1631,HSD_PORT_Status,0300030000000000
1789543696.3705127,1622,SocTXStatus,ffffffff011e1e1e
1789543696.3705127,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.3705127,1624,SocTXStatus2,ff7f100700001328
1789543696.3705127,1625,SocTXStatus3,2f002e2c2f300000
1789543696.3807144,1626,McuLSDStatus,0000000000010100
1789543696.3807144,1627,Mcu_USV_Status,340000006e0e0000
1789543696.3807144,1628,McuHSDStatus,8800000000000000
1789543696.3807144,1629,McuCanStatus,0fe6e6e6e6000000
1789543696.4518728,1281,,0000ffffffffffff
1789543696.4595575,1616,MCUVoltageData1,0000000112380001
1789543696.4595575,1617,MCUVoltageData2,0b540000031a0119
1789543696.4622498,1618,MCUVoltageData3,1758105d045f0c09
1789543696.4622498,1619,MCUVoltageData4,031d1752031c0319
1789543696.4622498,1620,MCUVoltageData5,105b0460014e0461
1789543696.4622498,1621,MCUTempData,96009600d0ff0f00
1789543696.4622498,1631,HSD_PORT_Status,0300030000000000
1789543696.4699583,1622,SocTXStatus,ffffffff011e1e1e
1789543696.4699583,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.4699583,1624,SocTXStatus2,ff7f100700001329
1789543696.4699583,1625,SocTXStatus3,2f002e2c2f310000
1789543696.480182,1626,McuLSDStatus,0000000000010100
1789543696.480182,1627,Mcu_USV_Status,340000006e0f0000
1789543696.480182,1628,McuHSDStatus,8800000000000000
1789543696.480182,1629,McuCanStatus,0ff0f0f0f0000000
1789543696.5519214,1281,,0000ffffffffffff
1789543696.5596197,1616,MCUVoltageData1,0000000112380001
1789543696.5596197,1617,MCUVoltageData2,0b540000031a0119
1789543696.5596197,1618,MCUVoltageData3,1758105d04600c0a
1789543696.5596197,1619,MCUVoltageData4,031d1752031c0319
1789543696.5622413,1620,MCUVoltageData5,105b045f014e0461
1789543696.5622413,1621,MCUTempData,96009600d0ff0f00
1789543696.5622413,1631,HSD_PORT_Status,0300030000000000
1789543696.569897,1622,SocTXStatus,ffffffff011e1e1e
1789543696.569897,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.569897,1624,SocTXStatus2,ff7f10070000132a
1789543696.569897,1625,SocTXStatus3,2f002e2d2f300000
1789543696.5801022,1626,McuLSDStatus,0000000000010100
1789543696.5801022,1627,Mcu_USV_Status,340000006e100000
1789543696.5801022,1628,McuHSDStatus,8800000000000000
1789543696.5801022,1629,McuCanStatus,0ffafafafa000000
1789543696.6517787,1281,,0000ffffffffffff
1789543696.6594374,1616,MCUVoltageData1,0000000112380001
1789543696.6594374,1617,MCUVoltageData2,0b540000031a0119
1789543696.6594374,1618,MCUVoltageData3,1758105d04600c09
1789543696.662042,1619,MCUVoltageData4,031d1752031c0319
1789543696.662042,1620,MCUVoltageData5,105b0460014e0461
1789543696.662042,1621,MCUTempData,96009600d0ff0f00
1789543696.662042,1630,McuCpuLoad,1100000004000000
1789543696.662042,1631,HSD_PORT_Status,0300030000000000
1789543696.669753,1622,SocTXStatus,ffffffff011e1e1e
1789543696.669753,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.669753,1624,SocTXStatus2,ff7f10070000132b
1789543696.669753,1625,SocTXStatus3,2f002e2d2f350000
1789543696.6800056,1626,McuLSDStatus,0000000000010100
1789543696.6800056,1627,Mcu_USV_Status,340000006e110000
1789543696.6800056,1628,McuHSDStatus,8800000000000000
1789543696.6800056,1629,McuCanStatus,0f04040404000000
1789543696.7517421,1281,,0000ffffffffffff
1789543696.759433,1616,MCUVoltageData1,0001000112380001
1789543696.759433,1617,MCUVoltageData2,0b540000031a0119
1789543696.7620888,1618,MCUVoltageData3,1758105d04600c09
1789543696.7620888,1619,MCUVoltageData4,031d1753031c0319
1789543696.7620888,1620,MCUVoltageData5,105b0460014e0461
1789543696.7620888,1621,MCUTempData,96009600d0ff0f00
1789543696.7620888,1631,HSD_PORT_Status,0300030000000000
1789543696.769812,1622,SocTXStatus,ffffffff011e1e1e
1789543696.769812,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.769812,1624,SocTXStatus2,ff7f10070000132c
1789543696.769812,1625,SocTXStatus3,2f002e2d2f300000
1789543696.7799988,1626,McuLSDStatus,0000000000010100
1789543696.7799988,1627,Mcu_USV_Status,340000006e120000
1789543696.7799988,1628,McuHSDStatus,8800000000000000
1789543696.7799988,1629,McuCanStatus,0f0e0e0e0e000000
1789543696.8502512,1281,,0000ffffffffffff
1789543696.8605173,1616,MCUVoltageData1,0000000112380001
1789543696.8605173,1617,MCUVoltageData2,0b540001031a0119
1789543696.8605173,1618,MCUVoltageData3,1758105d04600c09
1789543696.8605173,1619,MCUVoltageData4,031d1752031c0319
1789543696.8605173,1620,MCUVoltageData5,105b045f014e0461
1789543696.8605173,1621,MCUTempData,96009600d0ff0f00
1789543696.8605173,1631,HSD_PORT_Status,0300030000000000
1789543696.8707492,1622,SocTXStatus,ffffffff011e1e1e
1789543696.8707492,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.8707492,1624,SocTXStatus2,ff7f10070000132d
1789543696.8707492,1625,SocTXStatus3,2f002e2c2f320000
1789543696.8809693,1626,McuLSDStatus,0000000000010100
1789543696.8809693,1627,Mcu_USV_Status,340000006e130000
1789543696.8809693,1628,McuHSDStatus,8800000000000000
1789543696.8809693,1629,McuCanStatus,0f18181818000000
1789543696.952688,1281,,0000ffffffffffff
1789543696.960373,1616,MCUVoltageData1,0000000112380001
1789543696.960373,1617,MCUVoltageData2,0b540000031a0119
1789543696.960373,1618,MCUVoltageData3,1758105d04600c09
1789543696.960373,1619,MCUVoltageData4,031d1753031c0319
1789543696.960373,1620,MCUVoltageData5,105b0460014e0461
1789543696.960373,1621,MCUTempData,96009600d0ff0f00
1789543696.960373,1631,HSD_PORT_Status,0300030000000000
1789543696.9705532,1622,SocTXStatus,ffffffff011e1e1e
1789543696.9705532,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543696.9705532,1624,SocTXStatus2,ff7f10070000132e
1789543696.9705532,1625,SocTXStatus3,2f002e2d2e310000
1789543696.9807515,1626,McuLSDStatus,0000000000010100
1789543696.9807515,1627,Mcu_USV_Status,340000006e140000
1789543696.9807515,1628,McuHSDStatus,8800000000000000
1789543696.9807515,1629,McuCanStatus,0f22222222000000
1789543697.0522518,1281,,0000ffffffffffff
1789543697.0594962,1616,MCUVoltageData1,0001000112380001
1789543697.0594962,1617,MCUVoltageData2,0b540000031a0119
1789543697.0594962,1618,MCUVoltageData3,1758105d04600c0a
1789543697.0620182,1619,MCUVoltageData4,031d1753031c0319
1789543697.0620182,1620,MCUVoltageData5,105b0460014e0461
1789543697.0620182,1621,MCUTempData,96009600d0ff0f00
1789543697.0620182,1631,HSD_PORT_Status,0300030000000000
1789543697.0691946,1622,SocTXStatus,ffffffff011e1e1e
1789543697.0691946,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543697.0691946,1624,SocTXStatus2,ff7f10070000132f
1789543697.0691946,1625,SocTXStatus3,2f002e2d2e350000
1789543697.0788543,1626,McuLSDStatus,0000000000010100
1789543697.081478,1627,Mcu_USV_Status,340000006e150000
1789543697.081478,1628,McuHSDStatus,8800000000000000
1789543697.081478,1629,McuCanStatus,0f2c2c2c2c000000
1789543697.1520667,1281,,0000ffffffffffff
1789543697.1598413,1616,MCUVoltageData1,0000000112380001
1789543697.1598413,1617,MCUVoltageData2,0b540000031a0119
1789543697.1598413,1618,MCUVoltageData3,1758105d045f0c09
1789543697.1598413,1619,MCUVoltageData4,031d1752031c0319
1789543697.1624615,1620,MCUVoltageData5,105b0460014e0461
1789543697.1624615,1621,MCUTempData,96009600d0ff0f00
1789543697.1624615,1630,McuCpuLoad,1100000004000000
1789543697.1624615,1631,HSD_PORT_Status,0300030000000000
1789543697.1713295,1622,SocTXStatus,ffffffff011e1e1e
1789543697.1713295,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543697.1713295,1624,SocTXStatus2,ff7f100700001330
1789543697.1713295,1625,SocTXStatus3,2f002e2c2f300000
1789543697.1810029,1626,McuLSDStatus,0000000000010100
1789543697.1810029,1627,Mcu_USV_Status,340000006e160000
1789543697.1810029,1628,McuHSDStatus,8800000000000000
1789543697.1810029,1629,McuCanStatus,0f36363636000000
1789543697.2504232,1281,,0000ffffffffffff
1789543697.26008,1616,MCUVoltageData1,0000000112370001
1789543697.26008,1617,MCUVoltageData2,0b540000031a0119
1789543697.26008,1618,MCUVoltageData3,1758105d045f0c09
1789543697.26008,1619,MCUVoltageData4,031d1752031c0319
1789543697.26008,1620,MCUVoltageData5,105b045f014e0461
1789543697.26008,1621,MCUTempData,96009600d0ff0f00
1789543697.2625942,1631,HSD_PORT_Status,0300030000000000
1789543697.2697296,1622,SocTXStatus,ffffffff011e1e1e
1789543697.2697296,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543697.2697296,1624,SocTXStatus2,ff7f100700001331
1789543697.2697296,1625,SocTXStatus3,2f002e2c2f320000
1789543697.280396,1626,McuLSDStatus,0000000000010100
1789543697.280396,1627,Mcu_USV_Status,340000006e170000
1789543697.280396,1628,McuHSDStatus,8800000000000000
1789543697.280396,1629,McuCanStatus,0f40404040000000
1789543697.3524003,1281,,0000ffffffffffff
1789543697.3601015,1616,MCUVoltageData1,0001000112380001
1789543697.3601015,1617,MCUVoltageData2,0b540000031a0119
1789543697.3601015,1618,MCUVoltageData3,1758105d04600c0a
1789543697.3601015,1619,MCUVoltageData4,031d1753031c0319
